dst_port,flow_duration,flow_byts_s,flow_pkts_s,bwd_pkts_s,totlen_fwd_pkts,fwd_pkt_len_max,fwd_pkt_len_mean,bwd_pkt_len_max,bwd_pkt_len_min,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_var,bwd_header_len,flow_iat_mean,flow_iat_max,flow_iat_std,fwd_iat_mean,fwd_iat_std,psh_flag_cnt,ack_flag_cnt,init_fwd_win_byts,init_bwd_win_byts
80,0.003072,77473.95833333333,1302.0833333333333,325.5208333333333,180,60,60.0,58,58,60,58,59.5,0.75,20,0.001024,0.002913,0.00133730101323524,0.001536,0.001536,0,1,512,64240
80,0.003856,61721.99170124481,1037.344398340249,259.33609958506224,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0012853333333333334,0.003729,0.001728710951997342,0.001928,0.001928,0,1,512,64240
80,0.001955,121739.1304347826,2046.0358056265984,511.5089514066496,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006516666666666666,0.001829,0.0008340880582341943,0.0009775,0.0009775,0,1,512,64240
80,0.001955,121739.1304347826,2046.0358056265984,511.5089514066496,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006516666666666666,0.00153,0.0006448557116819924,0.0009775,0.0009775,0,1,512,64240
80,0.00499,47695.39078156313,801.6032064128257,200.40080160320642,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0016633333333333335,0.004955,0.0023276036795143815,0.002495,0.002495,0,1,512,64240
80,0.002343,101579.17200170721,1707.2129748186087,426.8032437046522,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000781,0.00221,0.0010119133691510686,0.0011715,0.0011715,0,1,512,64240
80,0.004535,52480.70562293274,882.0286659316428,220.5071664829107,180,60,60.0,58,58,60,58,59.5,0.75,20,0.001511666666666667,0.004264,0.0019493356703132367,0.0022675,0.0022675,0,1,512,64240
80,0.004531,52527.03597439858,882.8073273008165,220.70183182520412,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0015103333333333334,0.003976,0.0017581506066192273,0.0022655,0.0022655,0,1,512,64240
80,0.001542,154345.0064850843,2594.0337224383916,648.5084306095979,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000514,0.001496,0.0006946327566899409,0.000771,0.000771,0,1,512,64240
80,0.002996,79439.2523364486,1335.113484646195,333.77837116154876,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0009986666666666666,0.002966,0.0013911686534069916,0.001498,0.001498,0,1,512,64240
80,0.001367,174103.87710314558,2926.115581565472,731.528895391368,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004556666666666667,0.001324,0.0006142552853297687,0.0006835,0.0006835,0,1,512,64240
80,0.001941,122617.2076249356,2060.7934054611023,515.1983513652756,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000647,0.00182,0.0008309059312982828,0.0009705,0.0009705,0,1,512,64240
80,0.001941,122617.2076249356,2060.7934054611023,515.1983513652756,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000647,0.001476,0.0006161639392239698,0.0009705,0.0009705,0,1,512,64240
80,0.001353,175905.39541759054,2956.3932002956394,739.0983000739099,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000451,0.001297,0.0005986490346327026,0.0006765,0.0006765,0,1,512,64240
80,0.001228,193811.0749185668,3257.328990228013,814.3322475570033,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004093333333333333,0.001181,0.0005459879933559792,0.000614,0.000614,0,1,512,64240
80,0.00171,139181.2865497076,2339.1812865497077,584.7953216374269,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00057,0.001678,0.0007835832225530781,0.000855,0.000855,0,1,512,64240
80,0.001252,190095.8466453674,3194.8881789137376,798.7220447284344,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00041733333333333336,0.001142,0.0005143807495965956,0.000626,0.000626,0,1,512,64240
80,0.001173,202898.5507246377,3410.059676044331,852.5149190110827,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000391,0.001148,0.0005353771256475818,0.0005865,0.0005865,0,1,512,64240
80,0.001672,142344.4976076555,2392.3444976076553,598.0861244019138,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005573333333333333,0.001334,0.0005662563220152356,0.000836,0.000836,0,1,512,64240
80,0.001692,140661.93853427898,2364.066193853428,591.016548463357,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005639999999999999,0.001598,0.0007321548105876698,0.000846,0.000846,0,1,512,64240
80,0.001692,140661.93853427898,2364.066193853428,591.016548463357,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005639999999999999,0.001274,0.000530255284430685,0.000846,0.000846,0,1,512,64240
80,0.002301,103433.28987396783,1738.3746197305518,434.59365493263795,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000767,0.0022,0.0010141226092867995,0.0011505,0.0011505,0,1,512,64240
80,0.001968,120934.95934959348,2032.5203252032518,508.13008130081295,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000656,0.001918,0.0008926021883608995,0.000984,0.000984,0,1,512,64240
80,0.002055,115815.08515815085,1946.4720194647202,486.61800486618006,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000685,0.00202,0.0009440956872407939,0.0010275,0.0010275,0,1,512,64240
80,0.002027,117414.8988653182,1973.3596447952639,493.33991119881597,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006756666666666665,0.001969,0.0009148312534135583,0.0010135,0.0010135,0,1,512,64240
80,0.001256,189490.44585987262,3184.7133757961783,796.1783439490446,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00041866666666666663,0.001202,0.0005543388454326068,0.000628,0.000628,0,1,512,64240
80,0.001395,170609.31899641576,2867.383512544803,716.8458781362008,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00046499999999999997,0.001363,0.0006351162623226291,0.0006975,0.0006975,0,1,512,64240
80,0.004008,59381.2375249501,998.003992015968,249.500998003992,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0013360000000000002,0.003942,0.001842917252618793,0.002004,0.002004,0,1,512,64240
80,0.002091,113821.13821138212,1912.960306073649,478.24007651841225,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000697,0.002021,0.0009366454327367782,0.0010455,0.0010455,0,1,512,64240
80,0.002057,115702.47933884298,1944.5794846864367,486.14487117160917,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006856666666666668,0.002026,0.0009478432828737507,0.0010285,0.0010285,0,1,512,64240
80,0.00178,133707.86516853934,2247.191011235955,561.7977528089888,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005933333333333333,0.001728,0.0008026112937710813,0.00089,0.00089,0,1,512,64240
80,0.004624,51470.58823529412,865.0519031141869,216.26297577854672,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0015413333333333331,0.004594,0.002158596045787375,0.002312,0.002312,0,1,512,64240
80,0.004625,51459.45945945946,864.8648648648649,216.21621621621622,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0015416666666666669,0.0044,0.002023233111191645,0.0023125,0.0023125,0,1,512,64240
80,0.003211,74120.21177203364,1245.7178449081284,311.4294612270321,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010703333333333333,0.003178,0.0014904062831620406,0.0016055,0.0016055,0,1,512,64240
80,0.001596,149122.80701754385,2506.2656641604012,626.5664160401003,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000532,0.001451,0.0006525217748601703,0.000798,0.000798,0,1,512,64240
80,0.001918,124087.59124087592,2085.505735140772,521.376433785193,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006393333333333333,0.001727,0.0007730391681897856,0.000959,0.000959,0,1,512,64240
80,0.001916,124217.11899791232,2087.6826722338205,521.9206680584551,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006386666666666667,0.00141,0.0005832239897519839,0.000958,0.000958,0,1,512,64240
80,0.001292,184210.52631578947,3095.9752321981423,773.9938080495356,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004306666666666667,0.001244,0.0005754472656599869,0.000646,0.000646,0,1,512,64240
80,0.001655,143806.64652567977,2416.918429003021,604.2296072507553,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005516666666666667,0.001578,0.0007264077520389098,0.0008275,0.0008275,0,1,512,64240
80,0.00177,134463.27683615818,2259.8870056497176,564.9717514124294,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005899999999999999,0.001715,0.0007958119543376228,0.000885,0.000885,0,1,512,64240
80,0.001355,175645.75645756457,2952.029520295203,738.0073800738007,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004516666666666667,0.001319,0.0006134733535823342,0.0006775,0.0006775,0,1,512,64240
80,0.00142,167605.63380281688,2816.9014084507044,704.2253521126761,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00047333333333333336,0.001374,0.0006371443234377035,0.00071,0.00071,0,1,512,64240
80,0.001503,158349.96673320027,2661.3439787092484,665.3359946773121,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000501,0.001438,0.0006630902402137033,0.0007515,0.0007515,0,1,512,64240
80,0.00138,172463.76811594205,2898.5507246376815,724.6376811594204,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00046000000000000007,0.001332,0.0006169084210804712,0.00069,0.00069,0,1,512,64240
80,0.001858,128094.72551130247,2152.8525296017224,538.2131324004306,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006193333333333334,0.001807,0.0008400652091091237,0.000929,0.000929,0,1,512,64240
80,0.001857,128163.70490037696,2154.011847065159,538.5029617662898,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006190000000000001,0.001618,0.0007131063501797377,0.0009285,0.0009285,0,1,512,64240
80,0.001753,135767.25613234454,2281.802624073018,570.4506560182544,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005843333333333333,0.001723,0.0008052520654359658,0.0008765,0.0008765,0,1,512,64240
80,0.002003,118821.76734897653,1997.00449326011,499.2511233150275,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006676666666666667,0.001962,0.0009153849220713414,0.0010015,0.0010015,0,1,512,64240
80,0.006202,38374.71783295711,644.9532408900354,161.23831022250886,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0020673333333333333,0.006158,0.0028925939147338943,0.003101,0.003101,0,1,512,64240
80,0.004793,49655.747965783434,834.5503859795534,208.63759649488836,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0015976666666666665,0.004253,0.00189050193217451,0.0023965,0.0023965,0,1,512,64240
80,0.002624,90701.21951219512,1524.390243902439,381.0975609756097,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008746666666666667,0.002577,0.0012038843613717868,0.001312,0.001312,0,1,512,64240
80,0.002624,90701.21951219512,1524.390243902439,381.0975609756097,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008746666666666667,0.001735,0.0007083832923558325,0.001312,0.001312,0,1,512,64240
80,0.001797,132442.96048970506,2225.9321090706735,556.4830272676684,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000599,0.001678,0.0007645133528373895,0.0008985,0.0008985,0,1,512,64240
80,0.00358,66480.4469273743,1117.31843575419,279.3296089385475,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0011933333333333334,0.003499,0.0016306878575892106,0.00179,0.00179,0,1,512,64240
80,0.00189,125925.92592592593,2116.4021164021165,529.1005291005291,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00063,0.001816,0.0008391726083867767,0.000945,0.000945,0,1,512,64240
80,0.001278,186228.48200312987,3129.8904538341158,782.4726134585289,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000426,0.001209,0.0005543807355960342,0.000639,0.000639,0,1,512,64240
80,0.003371,70602.19519430437,1186.5915158706616,296.6478789676654,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0011236666666666667,0.003319,0.0015524802378416571,0.0016855,0.0016855,0,1,512,64240
80,0.001378,172714.0783744557,2902.7576197387516,725.6894049346879,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004593333333333333,0.001336,0.0006201340356908515,0.000689,0.000689,0,1,512,64240
80,0.001198,198664.44073455757,3338.89816360601,834.7245409015025,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00039933333333333335,0.001163,0.0005401828908393485,0.000599,0.000599,0,1,512,64240
80,0.001958,121552.6046986721,2042.9009193054135,510.72522982635337,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006526666666666667,0.001929,0.0009025816060365708,0.000979,0.000979,0,1,512,64240
80,0.001394,170731.70731707316,2869.4404591104735,717.3601147776184,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00046466666666666667,0.001363,0.0006353436515426558,0.000697,0.000697,0,1,512,64240
80,0.001265,188142.29249011856,3162.0553359683795,790.5138339920949,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004216666666666667,0.001235,0.0005752439096205674,0.0006325,0.0006325,0,1,512,64240
80,0.001441,165163.08119361554,2775.850104094379,693.9625260235947,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004803333333333333,0.001417,0.0006623958199009277,0.0007205,0.0007205,0,1,512,64240
80,0.001441,165163.08119361554,2775.850104094379,693.9625260235947,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004803333333333333,0.001224,0.0005332618702122084,0.0007205,0.0007205,0,1,512,64240
80,0.001694,140495.86776859505,2361.275088547816,590.318772136954,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005646666666666667,0.001665,0.0007781432316025687,0.000847,0.000847,0,1,512,64240
80,0.001137,209322.77924362358,3518.0299032541775,879.5074758135444,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000379,0.001113,0.0005191088517835157,0.0005685,0.0005685,0,1,512,64240
80,0.001157,205704.40795159896,3457.216940363008,864.304235090752,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003856666666666666,0.001133,0.0005285352926300717,0.0005785,0.0005785,0,1,512,64240
80,0.001134,209876.54320987655,3527.336860670194,881.8342151675485,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000378,0.00111,0.0005176948908382234,0.000567,0.000567,0,1,512,64240
80,0.001694,140495.86776859505,2361.275088547816,590.318772136954,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005646666666666667,0.001664,0.0007774425309235974,0.000847,0.000847,0,1,512,64240
80,0.001871,127204.70336718332,2137.894174238375,534.4735435595937,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006236666666666667,0.001768,0.000810257709346573,0.0009355,0.0009355,0,1,512,64240
80,0.001342,177347.2429210134,2980.6259314456033,745.1564828614008,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004473333333333333,0.0013,0.0006031701436760794,0.000671,0.000671,0,1,512,64240
80,0.001166,204116.63807890224,3430.5317324185253,857.6329331046313,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00038866666666666666,0.001134,0.0005271921429190268,0.000583,0.000583,0,1,512,64240
80,0.001175,202553.1914893617,3404.255319148936,851.063829787234,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003916666666666667,0.001147,0.0005342236319079201,0.0005875,0.0005875,0,1,512,64240
80,0.001223,194603.43417825023,3270.645952575634,817.6614881439085,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00040766666666666664,0.001194,0.0005561476622464777,0.0006115,0.0006115,0,1,512,64240
80,0.001826,130339.5399780942,2190.580503833516,547.645125958379,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006086666666666666,0.001794,0.0008382590424339139,0.000913,0.000913,0,1,512,64240
80,0.001772,134311.5124153499,2257.3363431151242,564.3340857787811,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005906666666666666,0.001735,0.0008093068364690586,0.000886,0.000886,0,1,512,64240
80,0.001746,136311.56930126002,2290.950744558992,572.737686139748,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005819999999999999,0.001699,0.0007900713047989191,0.000873,0.000873,0,1,512,64240
80,0.001503,158349.96673320027,2661.3439787092484,665.3359946773121,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000501,0.001458,0.0006769505151781775,0.0007515,0.0007515,0,1,512,64240
80,0.001504,158244.68085106384,2659.5744680851067,664.8936170212767,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005013333333333333,0.001258,0.0005443879335751503,0.000752,0.000752,0,1,512,64240
80,0.001821,130697.41900054915,2196.595277320154,549.1488193300385,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000607,0.001754,0.0008115125794876298,0.0009105,0.0009105,0,1,512,64240
80,0.001276,186520.3761755486,3134.796238244514,783.6990595611285,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00042533333333333334,0.001219,0.0005616893170507063,0.000638,0.000638,0,1,512,64240
80,0.001245,191164.65863453815,3212.85140562249,803.2128514056225,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000415,0.001201,0.0005560761338761687,0.0006225,0.0006225,0,1,512,64240
80,0.002172,109576.42725598527,1841.620626151013,460.40515653775327,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007239999999999999,0.002127,0.0009922408981693912,0.001086,0.001086,0,1,512,64240
80,0.002171,109626.90004606171,1842.4689083371716,460.6172270842929,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007236666666666666,0.001893,0.0008345962430354507,0.0010855,0.0010855,0,1,512,64240
80,0.001243,191472.2445695897,3218.0209171359616,804.5052292839904,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00041433333333333334,0.001198,0.0005544404586808418,0.0006215,0.0006215,0,1,512,64240
80,0.0022,108181.81818181818,1818.181818181818,454.5454545454545,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007333333333333333,0.002114,0.000976909867331111,0.0011,0.0011,0,1,512,64240
80,0.003859,61674.00881057269,1036.5379632029023,259.1344908007256,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0012863333333333333,0.003826,0.0017958660553863389,0.0019295,0.0019295,0,1,512,64240
80,0.001364,174486.8035190616,2932.551319648094,733.1378299120234,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00045466666666666664,0.001319,0.0006114520059297832,0.000682,0.000682,0,1,512,64240
80,0.001749,136077.75871926817,2287.0211549456835,571.7552887364209,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000583,0.001718,0.0008026659745290481,0.0008745,0.0008745,0,1,512,64240
80,0.001186,200674.53625632377,3372.681281618887,843.1703204047218,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003953333333333333,0.001154,0.0005366173890419712,0.000593,0.000593,0,1,512,64240
80,0.001673,142259.4142259414,2390.914524805738,597.7286312014345,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005576666666666667,0.001643,0.0007675442803006365,0.0008365,0.0008365,0,1,512,64240
80,0.001157,205704.40795159896,3457.216940363008,864.304235090752,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003856666666666667,0.001124,0.0005222543016151763,0.0005785,0.0005785,0,1,512,64240
80,0.0012,198333.33333333334,3333.3333333333335,833.3333333333334,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00039999999999999996,0.001168,0.0005432151200644793,0.0006,0.0006,0,1,512,64240
80,0.001271,187254.1306058222,3147.128245476003,786.7820613690008,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00042366666666666665,0.001206,0.0005538292958023157,0.0006355,0.0006355,0,1,512,64240
80,0.001258,189189.1891891892,3179.650238473768,794.912559618442,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00041933333333333335,0.00122,0.0005663693337586544,0.000629,0.000629,0,1,512,64240
80,0.001203,197838.73649210305,3325.0207813798834,831.2551953449708,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00040100000000000004,0.001154,0.000532827051365325,0.0006015,0.0006015,0,1,512,64240
80,0.001177,202209.0059473237,3398.470688190314,849.6176720475785,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003923333333333333,0.001148,0.0005344681676416493,0.0005885,0.0005885,0,1,512,64240
80,0.001878,126730.56443024495,2129.9254526091586,532.4813631522896,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000626,0.001855,0.0008690849594065397,0.000939,0.000939,0,1,512,64240
80,0.001293,184068.05877803557,3093.580819798917,773.3952049497293,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000431,0.001265,0.0005898378308201897,0.0006465,0.0006465,0,1,512,64240
80,0.002199,108231.01409731696,1819.0086402910413,454.7521600727603,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000733,0.002122,0.0009826742423950405,0.0010995,0.0010995,0,1,512,64240
80,0.00231,103030.30303030302,1731.6017316017317,432.9004329004329,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00077,0.002272,0.0010621876795871184,0.001155,0.001155,0,1,512,64240
80,0.003809,62483.591493830405,1050.1443948542924,262.5360987135731,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0012696666666666666,0.003627,0.001668541545448866,0.0019045,0.0019045,0,1,512,64240
80,0.001318,180576.63125948407,3034.901365705615,758.7253414264037,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004393333333333333,0.00125,0.0005738997202376815,0.000659,0.000659,0,1,512,64240
80,0.001566,151979.56577266924,2554.278416347382,638.5696040868455,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000522,0.001524,0.0007087284388254784,0.000783,0.000783,0,1,512,64240
80,0.001738,136939.0103567319,2301.4959723820484,575.3739930955121,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005793333333333333,0.001687,0.0007835152980141626,0.000869,0.000869,0,1,512,64240
80,0.001895,125593.66754617414,2110.8179419525068,527.7044854881267,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006316666666666667,0.001853,0.0008637832804329773,0.0009475,0.0009475,0,1,512,64240
80,0.002108,112903.2258064516,1897.5332068311195,474.3833017077799,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007026666666666667,0.002065,0.0009634750760773328,0.001054,0.001054,0,1,512,64240
80,0.00136,175000.0,2941.176470588235,735.2941176470588,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00045333333333333337,0.001311,0.0006067917453477941,0.00068,0.00068,0,1,512,64240
80,0.001267,187845.30386740333,3157.063930544594,789.2659826361485,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00042233333333333337,0.001239,0.000577583663973358,0.0006335,0.0006335,0,1,512,64240
80,0.001812,131346.5783664459,2207.5055187637968,551.8763796909492,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006039999999999999,0.001785,0.0008351658517923251,0.000906,0.000906,0,1,512,64240
80,0.0013,183076.9230769231,3076.923076923077,769.2307692307693,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00043333333333333337,0.001265,0.0005882507024125759,0.00065,0.00065,0,1,512,64240
80,0.001845,128997.28997289973,2168.021680216802,542.0054200542005,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000615,0.001813,0.0008472146520608968,0.0009225,0.0009225,0,1,512,64240
80,0.001245,191164.65863453815,3212.85140562249,803.2128514056225,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000415,0.001205,0.0005588529919993867,0.0006225,0.0006225,0,1,512,64240
80,0.001602,148564.29463171036,2496.8789013732835,624.2197253433209,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000534,0.001573,0.0007347793319539321,0.000801,0.000801,0,1,512,64240
80,0.002068,115087.04061895552,1934.2359767891683,483.55899419729207,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006893333333333334,0.002038,0.0009537299874119974,0.001034,0.001034,0,1,512,64240
80,0.00328,72560.9756097561,1219.5121951219512,304.8780487804878,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010933333333333335,0.003236,0.001515200610113687,0.00164,0.00164,0,1,512,64240
80,0.004481,53113.14438741353,892.6578888640929,223.16447221602323,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0014936666666666666,0.004356,0.0020246185374589013,0.0022405,0.0022405,0,1,512,64240
80,0.004481,53113.14438741353,892.6578888640929,223.16447221602323,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0014936666666666666,0.004105,0.0018528609110118211,0.0022405,0.0022405,0,1,512,64240
80,0.001511,157511.58173395102,2647.253474520185,661.8133686300463,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005036666666666667,0.001421,0.0006496924058523558,0.0007555,0.0007555,0,1,512,64240
80,0.001895,125593.66754617414,2110.8179419525068,527.7044854881267,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006316666666666667,0.001734,0.0007822336962542304,0.0009475,0.0009475,0,1,512,64240
80,0.001927,123508.04359107421,2075.765438505449,518.9413596263622,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006423333333333333,0.001841,0.0008483121804828429,0.0009635,0.0009635,0,1,512,64240
80,0.002692,88410.10401188707,1485.8841010401188,371.4710252600297,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008973333333333333,0.002519,0.0011488644635271627,0.001346,0.001346,0,1,512,64240
80,0.003318,71729.95780590716,1205.5455093429775,301.3863773357444,180,60,60.0,58,58,60,58,59.5,0.75,20,0.001106,0.003237,0.0015072073513621145,0.001659,0.001659,0,1,512,64240
80,0.003318,71729.95780590716,1205.5455093429775,301.3863773357444,180,60,60.0,58,58,60,58,59.5,0.75,20,0.001106,0.002855,0.0012510909905625036,0.001659,0.001659,0,1,512,64240
80,0.001764,134920.6349206349,2267.573696145125,566.8934240362812,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000588,0.001679,0.0007722335570710889,0.000882,0.000882,0,1,512,64240
80,0.00182,130769.23076923077,2197.802197802198,549.4505494505495,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006066666666666667,0.00178,0.0008298326471176113,0.00091,0.00091,0,1,512,64240
80,0.001473,161575.01697216567,2715.5465037338768,678.8866259334692,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000491,0.001425,0.0006607283859499303,0.0007365,0.0007365,0,1,512,64240
80,0.00125,190400.0,3200.0,800.0,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004166666666666666,0.001218,0.0005667788124323475,0.000625,0.000625,0,1,512,64240
80,0.002505,95009.98003992016,1596.806387225549,399.2015968063873,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008350000000000001,0.002272,0.0010205550777232294,0.0012525,0.0012525,0,1,512,64240
80,0.002504,95047.9233226837,1597.4440894568688,399.3610223642172,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008346666666666667,0.001859,0.0007706924736163504,0.001252,0.001252,0,1,512,64240
80,0.001424,167134.83146067418,2808.9887640449438,702.2471910112359,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00047466666666666664,0.001344,0.0006155784993718419,0.000712,0.000712,0,1,512,64240
80,0.003758,63331.559340074506,1064.39595529537,266.0989888238425,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0012526666666666667,0.003674,0.0017124846146916344,0.001879,0.001879,0,1,512,64240
80,0.001559,152661.96279666453,2565.747273893521,641.4368184733803,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005196666666666666,0.001466,0.0006702349505127951,0.0007795,0.0007795,0,1,512,64240
80,0.001558,152759.9486521181,2567.394094993582,641.8485237483955,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005193333333333333,0.001231,0.0005206306005434393,0.000779,0.000779,0,1,512,64240
80,0.00151,157615.89403973508,2649.006622516556,662.251655629139,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005033333333333334,0.001461,0.0006774679984241978,0.000755,0.000755,0,1,512,64240
80,0.001503,158349.96673320027,2661.3439787092484,665.3359946773121,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000501,0.001465,0.0006818274464017026,0.0007515,0.0007515,0,1,512,64240
